,a0,a2,a3,a4,b1.b11.,b1.b12.,b1.b13.,b1.b14.,b1.b15.,b1.b16.,b1.other.,b2,b6,b71.b711.,b71.b712.,b72.b721.,b72.b722.,b72.b723.,b72.b724.,b72.b725.,b73.b731.,b73.b732.,b73.b733.,b73.b734.,b73.b735.,b74.b741.,b74.b742.,b8,b9,c1,c2,c3,c4,c5,c6,c9.c31.,c9.c32.,c9.c33.,c9.c34.,c9.c35.,c9.c36.,c9.c37.,c9.c38.,c9.c39.,c9.c40.,c9.other.,d4,e1,e2,e3,e4,e6.e41.,e6.e42.,e6.e43.,e6.e44.,e6.e45.,e6.e46.,e6.e47.,e6.e48.,e6.e49.,e6.e4101.,e6.e4102.,e6.other.,e7,e8,e8.other.,e9.e71.,e9.e72.,e9.e73.,e9.e74.,e9.e75.,e9.e76.,e9.e77.,e9.e78.,e9.other.,f1.f11.,f1.f12.,f1.f13.,f1.f14.,f1.f15.,f1.f16.,f1.f17.,g1,g1.other.,g2,h1,h2,h3,h4,h5,h6,h7,i1,i2,i3,i4,i5,i6,j11.SQ001.,j11.SQ005.,j11.SQ006.,j11.SQ007.,j11.SQ008.,j2,k1.k12.,k1.k13.,k1.k14.,k1.k15.,k1.k16.,k1.other.,k2.k21.,k2.k22.,k2.k23.,k2.k24.,k2.k25.,k6,k7,k8,l2,m1,m2,m3,m4,m5,m6,m7,m71,m8,m9,m10,accesibilidad,utilidad,fiabilidad,soporte_tecnico,alfabetizacion
217,Sí,47,La Paz,El Alto,No,No,Sí,No,No,No,,23,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Tics en el aula,Sí,Computadora portátil,2.0,Sí,1.0,Por cuenta propia,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,Sí,Sí,,Internet móvil,Casa,,No,Sí,No,No,No,No,No,No,,Sí,Dudoso,Sí,Sí,Sí,Sí,Sí,Windows,,No,No,No,No,No,,,,No,Sí,Sí,Hace más de dos años,Sí,No,Ocasionalmente,Siempre,Casi siempre,Casi siempre,Siempre,Sí,No,Sí,No,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Casi siempre,Casi siempre,Sí,buena,Por la atencion personalizada a los estudiantes,mucho,Permite usar herramientas tenologicas para la cobstruccion del conocimiento,Sí,Coadyuva a la obtencion de objetivos,buena,Por su relacionamiento,Sí,Es importante para el desarrollo ,Que esa mas permanente hasta lograr una capacitacion y adecuar con los contenidos tanto del prof. Como de los estudiantes,0.667,0.717,1.0,0.8,0.643
218,Sí,36,La Paz,La Paz,No,No,Sí,Sí,No,No,,7,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Software libre ,Sí,Computadora portátil,2.0,Sí,2.0,Por cuenta propia,No,No,Sí,No,No,No,Sí,No,Sí,Sí,,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,No,Sí,E _learding,No,No,Sí,Sí,Sí,Hace dos años,No,No,Rara vez,Ocasionalmente,Siempre,Rara vez,Siempre,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,regular,Debido a que no hubo mucho tiempo para poder aprender las nuevas tecnologías. ,mucho,Es muy importante ya que en la actualidad para los estudiantes es muy llamativo la tecnología ya que eso es lo que más les interesa y atienden. ,Sí,En la actualidad todo el aprendizaje es más que todo visual ya no es como antes que eran las clases magistrales. ,regular,Lamentablemente no hubo el tiempo requerido para poder enseñar debido a que en el tiempo que estuvieron se cruzo con las clases de los estudiantes. ,Sí,Para que los estudiantes puedan aprender mejor y tomen interés en las clases ya que les llama la atención en la actualidad la tecnología. ,Que pueden socializar quizá realizando talleres más seguido en tiempo de cada bimestre a los maestros. ,0.778,0.589,1.0,0.5,0.929
219,Sí,46,La Paz,La Paz,Sí,No,Sí,No,No,No,,20,Cosmos y Pensamiento,,,,,,,,,,,,,No,Sí,Sí,Tics en secundaria ,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,,Internet móvil,Casa,,Sí,No,Sí,Sí,Sí,Sí,Sí,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,No,Sí,Sí,Sí,Prezi ,No,No,No,No,Sí,Hace un año,No,Sí,Ocasionalmente,Siempre,Rara vez,Rara vez,Rara vez,Sí,Sí,Sí,Sí,Sí,No,,Sí,Sí,No,No,No,Nunca,Nunca,Nunca,Sí,excelente,,mucho,,Sí,,excelente,,Sí,,,0.556,0.732,1.0,1.0,0.857
220,Sí,50,Oruro,Oruro,Sí,No,Sí,No,No,No,,25,Comunidad y Sociedad,,,,,,,,No,No,No,No,Sí,,,Sí,Audacy,Sí,Computadora de escritorio,3.0,Sí,1.0,Dotada por el ministerio,No,No,Sí,Sí,No,No,Sí,No,Sí,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,Sí,Sí,Sí,No,No,Sí,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Por red,Sí,No,Sí,Sí,Sí,Hace dos años,Sí,Sí,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,Apoyo bastante en el proceso de enseñanza aprendizaje,mucho,Se enfoca y visualiza mejor los contenido,Sí,Es mas practica y significativa,buena,Apoyan el proceso academico,Sí,Servira para conducir de mejor manera a los estudiantes,Que se tenga un horario establecido,1.0,0.617,1.0,0.8,1.0
221,Sí,61,La Paz,El Alto,Sí,No,Sí,Sí,No,No,,33,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,Sí,"RECURSOS TIC EN ÁREAS DE SABERES Y CONOCIMIENTOS MATEMÁTICA (NIVEL: 1, 2, 3)",Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,,Internet fijo,Casa,,No,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Sí,Dudoso,Sí,Sí,Windows,,Sí,Sí,No,Sí,Sí,"MAPAS MENTALES ""FREEMIND"", SOZI, INKSCAPE, FICHA TECNICA",No,No,Sí,No,No,,No,Sí,Rara vez,Ocasionalmente,Ocasionalmente,Siempre,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,No,Sí,Sí,No,No,Rara vez,Rara vez,Nunca,Sí,buena,ENSEÑA EL USO ADECUADO DE LA TECNOLOGÍA DE LA INFORMACIÓN CIENTÍFICA ,mucho,POR QUE ESTAMOS EN UNA ERA DIGITAL ,Sí,POR QUE ES UNA NECESIDAD,buena,BRINDAN UNA GUÍA ADECUADA EN EL USO DE LA TECNOLOGÍA DIGITAL,Sí,POR QUE REQUERIMOS LA CAPACITACIÓN Y ACTUALIZACIÓN PERIÓDICA ,,0.667,0.529,1.0,0.8,0.857
222,Sí,51,La Paz,La Paz,No,Sí,No,No,No,No,,26,"Ciencia, Tecnología y Producción",No,Sí,,,,,,,,,,,,,Sí,Tics,Sí,Computadora de escritorio,1.0,Sí,1.0,Por cuenta propia,No,No,Sí,No,No,No,No,No,No,No,,No,Sí,Sí,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,,Internet móvil,Casa,,Sí,No,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Plataformas,Sí,Sí,Sí,Sí,Sí,En este año,Sí,No,Siempre,Siempre,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,No,Sí,No,No,No,,Sí,No,No,No,No,Siempre,Siempre,Ocasionalmente,Sí,buena,Muy práctica,mucho,Los estudiantes están y viven en un entorno digital,Sí,Accesible a la información,buena,Capacitación adecuada,Sí,Nuevos horizontes educativos,Planificación curricular por grados,0.778,0.438,1.0,0.8,1.0
223,Sí,40,La Paz,El Alto,No,No,No,No,Sí,No,,14,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,Sí,Uso de recursos educativos,Sí,Computadora portátil,1.0,No,,Por cuenta propia,No,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,,No,Sí,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Sí,,Internet fijo,Casa,,Sí,No,No,No,Sí,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,No,Sí,,No,No,No,No,No,,No,No,Ocasionalmente,Casi siempre,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,No,No,,No,Sí,No,No,No,Ocasionalmente,Rara vez,Rara vez,Sí,buena,Por la integracion de la tecnologia en educacion,mucho,Hoy en dia los estudiante aprenden mas desarrollando la neordidactica,Sí,Porque es libre y portable accesible para todos,excelente,Hicieron una orientacion personalizada ,Sí,"Porque, tenemos que estar al par de los avances tecnologicos y a los estudiantes les gusta este tipo de enseñanza ",De motivar mas a los maestro a la inclusion digital y al mismo tiempo de somicitar al ministerio de educacion talleres constantes,0.333,0.556,1.0,0.8,0.929
224,Sí,45,Oruro,Oruro,No,No,Sí,No,No,No,,10,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,No,,Sí,Computadora de escritorio,1.0,Sí,1.0,Dotada por el ministerio,No,No,No,No,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,,Internet fijo,Colegio,,Sí,No,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,Sí,No,No,No,,,,Sí,No,Sí,En este año,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,No,No,,Sí,No,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,excelente,Existió mucha dedicación por parte de los dos voluntarios hacia los alumnos ,mucho,Es necesario hoy en día la tecnología ,Sí,Conocieron que existe otro software además de windosws ,buena,Explicaron a los alumnos con mucha paciencia y dedicación ,Sí,Con más clases si por que unas cuantas no basta ,Que puedan dotar de material ,0.778,0.467,1.0,1.0,0.714
225,Sí,50,Oruro,Oruro,Sí,No,No,Sí,No,No,,33,Comunidad y Sociedad,,,,,,,,No,No,No,No,Sí,,,No,,Sí,Computadora de escritorio,2.0,No,,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,,Internet fijo,Casa,,No,Sí,No,No,Sí,No,No,No,,Dudoso,Sí,Sí,No,Sí,Sí,Sí,Windows,,No,No,No,No,No,,,,No,No,No,,No,No,Nunca,Nunca,Nunca,Nunca,Nunca,No,Sí,No,No,No,No,,Sí,No,No,No,No,Nunca,Nunca,Nunca,No,regular,Poca responsabilidad.,mucho,"Por que actualmente, la computación es una herramienta imprescindible para el proceso enseñanza  aprendizaje.",Sí,Es la mejor herramienta para el proceso enseñanza  aprendizaje.,regular,Irresponsabilidad.,Sí,Es una herramienta necesaria ,Tener a principios de año instalados los equipos ,0.444,0.471,0.5,0.5,0.429
226,Sí,35,La Paz,El Alto,Sí,No,Sí,No,No,No,,12,"Vida, Tierra y Territorio",,,No,No,No,Sí,Sí,,,,,,,,Sí,Unefco en el área de química ,Sí,Computadora portátil,2.0,Sí,2.0,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Sí,No,No,Sí,Windows,,No,No,No,No,No,,,,No,No,Sí,En este año,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Ocasionalmente,Rara vez,Sí,Sí,No,Sí,Sí,No,,Sí,No,No,No,No,Rara vez,Rara vez,Rara vez,No,buena,Me dejo con algunas dudas con respecto a la instalación de los programas,mas o menos,"Estamos en la actualidad, que la tecnología es algo que no podemos dejar de lado",No,No hice uso del software libre,buena,Explicaban bien el uso de los programa ,Sí,Tendría que aprender para poder hacer uso del mismo.,,0.556,0.652,1.0,0.8,0.5
227,Sí,45,La Paz,El Alto,No,No,Sí,Sí,No,No,,19,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,Sí,Uso de TICs ,Sí,Computadora portátil,2.0,Sí,1.0,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,Sí,,Sí,Sí,Sí,No,Sí,No,Sí,No,No,Sí,Sí,No,No,No,Sí,Sí,,Internet móvil,Casa,,No,Sí,No,No,No,No,No,Sí,,Sí,Sí,Sí,Sí,Dudoso,Sí,Sí,Windows,,No,No,No,No,Sí,Uso de programa de cricigramas,Sí,No,No,No,Sí,Hace un año,Sí,Sí,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,No,No,No,Sí,No,,No,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,buena,Me dió mas seguridad con respecto al uso de programas t nosolamente el prezi.,mucho,Los estudiantes manejan muy sus dispositivos personales. Lo que es una fortaleza para encaminarlos a un  uso productivo y de mayor provecho,Sí,Son muy hab8les y ellos pueden dar muy buen uso a la informacion,buena,Guian apropiadamante las actividades con tics,Sí,Se necesita apoyo para desarrollar ,Gracias,0.667,0.497,1.0,0.8,0.571
228,Sí,48,La Paz,El Alto,No,No,Sí,No,No,No,,16,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,No,No,No,No,No,Sí,Sí,No,No,,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,,Internet móvil,Otro,,Sí,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Dudoso,Dudoso,Sí,Sí,Windows,,No,No,Sí,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Ocasionalmente,Casi siempre,Casi siempre,Casi siempre,Casi siempre,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,No,No,No,Rara vez,Rara vez,Rara vez,Sí,buena,porque en el proceso hubo acompañamiento paciencia y buena actitud ,mucho,porque es parte de nuestro diario vivir los estudiantes se sienten motivados ,Sí,el estudiante se entuciasma  e investiga,excelente,Hubo acompañamiento permanente mucha paciencia,No,porque falta algunas maquinà estan mal pero si me gustaria.,Deberian seguir capacitando nos hace mucha falta,0.556,0.481,0.5,0.8,0.571
229,Sí,50,La Paz,La Paz,Sí,No,Sí,No,No,No,,27,Comunidad y Sociedad,,,,,,,,No,No,No,No,Sí,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,No,No,,No,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,No,,Internet fijo,Casa,,No,Sí,No,No,No,No,No,No,,Dudoso,Sí,Dudoso,Sí,Dudoso,Sí,Sí,Windows,,No,No,No,No,No,,,,Sí,Sí,No,,Sí,No,Rara vez,Rara vez,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,Sí,No,No,No,No,,No,No,Sí,No,No,Rara vez,Ocasionalmente,Rara vez,Sí,buena,Llegó  a las diferentes áreas.. pero a Ed FISICA  intentó  el facilitador de adecuarla,mas o menos,En mi área es más práctica...ni me tomaron en cuenta en un punto ,Sí,Mayor acceso y facilidad al aprendizaje,buena,Tienen mucho interés y juventud,Sí,Porque si se puede utilizar en mi área ed FISICA ,Programas para ed fisica,0.667,0.277,0.5,0.8,0.429
230,Sí,54,Oruro,Oruro,Sí,No,Sí,No,No,No,,28,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,Sí,Manejo de las TICs,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,,No,Sí,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,Sí,Dudoso,Dudoso,Sí,Sí,Windows,,No,Sí,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,Sí,No,Rara vez,Casi siempre,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,No,No,,Sí,No,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,regular,El factor tiempo,mas o menos,Es necesario porque ya estamos era cibernética que ahora todos debemos estar actualizados.,Sí,Porque hay novedades que hay que rescatar.,buena,La labor de los voluntarios fue exitosa,Sí,Es necesario adecuarnos para desarrrollar nuestras clases ,,0.778,0.422,1.0,0.5,0.714
231,Sí,35,Oruro,Oruro,Sí,No,Sí,Sí,No,No,,5,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Uso de las TICS,Sí,Computadora portátil,1.0,No,,Por cuenta propia,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,No,No,No,Sí,No,,Internet móvil,Casa,,Sí,Sí,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Investigación y comunicación ,Sí,No,Sí,Sí,No,,No,Sí,Casi siempre,Siempre,Ocasionalmente,Rara vez,Rara vez,Sí,Sí,Sí,Sí,Sí,No,,Sí,Sí,No,No,No,Casi siempre,Siempre,Casi siempre,Sí,excelente,Tuvieron mucha paciencia y la explicación fue personalizada y pudimos entender el manejo ,mucho,La tecnología avanza y la educación debe ser actualizada ,Sí,La información es más accesible y se puede disipar dudas,buena,Fueron muy pacientes y aplicados en el area,Sí,Es necesario estar actualizados,Que las actualizaciones sean constantes y que el beneficio de la dotación de co.putadoras nos llegue a todos los profesores ,0.778,0.659,1.0,1.0,1.0
232,Sí,39,La Paz,La Paz,Sí,No,Sí,No,No,No,Diplomante,8,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,Diplomado en Nuevas tecnologías en Educación UNIFRANZ,Sí,Computadora portátil,1.0,Sí,1.0,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,Sí,No,No,No,Sí,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,No,No,No,Sí,Google classroom . Moodlecloud,No,Sí,No,No,Sí,Hace dos años,Sí,Sí,Ocasionalmente,Ocasionalmente,Casi siempre,Casi siempre,Ocasionalmente,Sí,Sí,Sí,Sí,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,regular,,mucho,Porque los estudiantes están muy familiarizados con la tecnología y su uso les atrae y motiva.,Sí,Comprenden mejor ,buena,Fueron responsables y buen trato a la comunidad educativa  ,Sí,Porque es necesario hacerlo. ,,0.667,0.808,1.0,0.5,0.714
233,Sí,35,La Paz,La Paz,Sí,No,Sí,No,No,No,Diplomados,14,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,N Tics,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,Sí,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Dudoso,Sí,Windows,,No,No,No,No,No,,,,Sí,Sí,Sí,Hace un año,Sí,Sí,Ocasionalmente,Rara vez,Rara vez,Rara vez,Rara vez,Sí,No,Sí,Sí,Sí,No,,Sí,Sí,No,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Sí,excelente,"Porque trabajaron de manera personalizada, bueno, esto cuando eramos pocos asistentes, ahí si hubo aprendizaje. Tuvieron la paciencia para lograr que el docente aprenda hasta el final de la capacitación. ",mas o menos,Es necesario porque los estudiantes están ligados ya a la tecnología y hay que aprovecharla para su bien. ,Sí,Toda estrategia siempre es buena y más si es tecnologica. ,buena,Por su paciencia y buena explicación. ,Sí,La práctica hace al maestro.,,0.889,0.593,1.0,1.0,0.643
234,Sí,61,La Paz,La Paz,Sí,No,Sí,Sí,No,No,,34,Comunidad y Sociedad,,,,,,,,No,Sí,No,No,No,,,Sí,Capacitación en elaboración de programas educativos,Sí,Computadora portátil,2.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,No,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Dudoso,Dudoso,Sí,Sí,Windows,,Sí,No,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Ocasionalmente,Siempre,Ocasionalmente,Casi siempre,Rara vez,Sí,No,Sí,No,Sí,No,,Sí,No,No,No,No,Rara vez,Ocasionalmente,Ocasionalmente,Sí,excelente,"Por el dinamismo,capacitacion y el interés de maestro estudiante",mucho,Por la dinámica práctica y real aprendizaje ,Sí,Por los beneficios que este ofrece,excelente,"Por el apoyo, orientación y formación de los estudiantes",Sí,Por el interés y la aplicación de estos en los estudiantes ,Adelante y continuidad en el trabajo ,0.889,0.79,1.0,1.0,0.643
235,Sí,39,Tarija,Tarija,Sí,No,Sí,No,No,No,,30,Comunidad y Sociedad,,,,,,,,No,No,No,Sí,No,,,Sí,uso de Kuaas,Sí,Computadora portátil,1.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,No,No,No,,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,No,No,No,Sí,,Internet fijo,Casa,,No,Sí,Sí,No,No,No,No,No,,Sí,Dudoso,Sí,Sí,Dudoso,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,Sí,Sí,Rara vez,Rara vez,Nunca,Rara vez,Ocasionalmente,Sí,No,Sí,No,Sí,No,,Sí,No,No,No,No,Ocasionalmente,Rara vez,Rara vez,Sí,buena,por que me mostraron que programas puedo utilizar en mi clase enseñandome para que sirve y contestaron las preguntas que realice,mas o menos,"El estudiante tiene que aprender mas y hace falta mayor seguimiento a los alumnos, ademas que no se enfocan muy bien a la clase prefieren jugar es por esto que necesitan mayor supervision y tambien depende de la educación que le dan en casa.",Sí,tienen un mundo de posibilidades de aprender y dar un seguimiento adecuado al avance que esta teniendo el mundo en el que hoy vivimos que va de la mano de la tecnología.,excelente,"por que colaboraron en la utilización de los equipos y las dudas de los estudiantes, ayudando a dar un buen segimiento a los alumnos, para poder concluir mas rapido la clase y con mayor control sobre el aula.",Sí,por que asi se puede poner atención a todos los estudiantes y realizar un buen contro ya que los adolescentes de ahora necesitan mas atencion y mejor seguimiento.,"El proyecto deberia empezar y terminar con el año escolar para ayudar a los profesores en la utilización de las computadoras, verificando las maquinas.",1.0,0.421,1.0,0.8,0.857
236,Sí,31,La Paz,La Paz,No,No,No,Sí,No,No,,6,"Vida, Tierra y Territorio",,,Sí,No,Sí,No,Sí,,,,,,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,,Internet móvil,Casa,,Sí,No,No,Sí,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,No,Sí,No,,,,Sí,Sí,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Rara vez,Rara vez,Ocasionalmente,Sí,Sí,No,No,Sí,No,,No,Sí,Sí,No,No,Ocasionalmente,Ocasionalmente,Rara vez,Sí,buena,por la facilitacion de softwares que puedan ayudar a nuesyros estudiantes en su manejo creativo para desarrollar habilidades,mucho,desarrollo de habilidadez y despertar curiosidades que los lleven a crear,Sí,por el interes y empeño puesto en el trabajo desarrollado en aula,buena,por la predisponibilidad de los voluntarios,Sí,para mayor conocimiento y mayor cantidad de softwares para el manejo en distintas areas y grados,,0.556,0.53,1.0,0.8,0.857
237,Sí,39,Beni,Trinidad,Sí,No,Sí,No,No,No,,20,Cosmos y Pensamiento,,,,,,,,,,,,,Sí,No,Sí,Inclusión Digital ,Sí,Computadora de escritorio,2.0,Sí,1.0,Por cuenta propia,No,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,No,Sí,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,Sí,No,No,No,,,,No,No,No,,No,No,Casi siempre,Siempre,Siempre,Casi siempre,Casi siempre,No,Sí,Sí,No,No,No,,Sí,Sí,No,No,No,Casi siempre,Casi siempre,Casi siempre,No,buena,Nos muestra algunas novedades ,mucho,Ahora casi  todo es digital,Sí,tienen mejor conocimiento de la Tics,buena,se deja entender ,Sí,porque es util para la vida ,Mejorar el ambiente  de trabajo ,0.667,0.743,0.5,0.8,0.714
238,Sí,35,Beni,Trinidad,Sí,No,Sí,Sí,No,No,,8,"Vida, Tierra y Territorio",,,Sí,Sí,Sí,Sí,Sí,,,,,,,,Sí,Uso y manejo de las tics,Sí,Computadora portátil,2.0,No,,Por cuenta propia,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,Sí,Sí,Sí,Sí,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,No,Sí,No,No,Sí,Videos audiovisuales ,Sí,Sí,Sí,Sí,No,,Sí,Sí,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,No,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,Fue entendida y practica,mucho,"Por que despierta la curiosidad del estudiante
",Sí,Si por que no piden licencia para su uso,buena,La clase fue interesante ,Sí,Hace más fluida la enseñanza ,Un poco puedan mejorar sobre la instalación de otros programas ,0.889,0.682,1.0,0.8,0.786
